Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	MsgType
0	ENB PHY Txed	0	0	0	2	0	0	MIB
0	ENB PHY Txed	0	0	0	4	0	0	MIB
0.005	ENB PHY Txed	0	5	0	2	0	0	SIB1
0.005	ENB PHY Txed	0	5	0	4	0	0	SIB1
0.01	ENB PHY Txed	1	0	0	2	0	0	MIB
0.01	ENB PHY Txed	1	0	0	4	0	0	MIB
0.015	ENB PHY Txed	1	5	0	2	0	0	SIB1
0.015	ENB PHY Txed	1	5	0	4	0	0	SIB1
0.02	ENB PHY Txed	2	0	0	2	0	0	RAR
0.02	ENB PHY Txed	2	0	0	2	0	0	MIB
0.02	ENB PHY Txed	2	0	0	4	0	0	RAR
0.02	ENB PHY Txed	2	0	0	4	0	0	MIB
0.025	ENB PHY Txed	2	5	0	2	0	0	SIB1
0.025	ENB PHY Txed	2	5	0	4	0	0	SIB1
0.03	ENB PHY Txed	3	0	0	2	0	0	MIB
0.03	ENB PHY Txed	3	0	0	4	0	0	MIB
0.032	ENB PHY Txed	3	2	0	2	0	0	UL_UCI
0.035	ENB PHY Txed	3	5	0	2	0	0	SIB1
0.035	ENB PHY Txed	3	5	0	4	0	0	SIB1
0.04	ENB PHY Txed	4	0	0	2	0	0	MIB
0.04	ENB PHY Txed	4	0	0	4	0	0	MIB
0.045	ENB PHY Txed	4	5	0	2	0	0	SIB1
0.045	ENB PHY Txed	4	5	0	4	0	0	SIB1
0.048	ENB PHY Txed	4	8	0	4	0	0	UL_UCI
0.05	ENB PHY Txed	5	0	0	2	0	0	MIB
0.05	ENB PHY Txed	5	0	0	4	0	0	MIB
0.051	ENB PHY Txed	5	1	0	2	0	0	UL_UCI
0.051	ENB PHY Txed	5	1	0	4	0	0	UL_UCI
0.055	ENB PHY Txed	5	5	0	2	0	0	SIB1
0.055	ENB PHY Txed	5	5	0	4	0	0	SIB1
0.059	ENB PHY Txed	5	9	0	2	0	0	UL_UCI
0.06	ENB PHY Txed	6	0	0	2	0	0	MIB
0.06	ENB PHY Txed	6	0	0	4	0	0	MIB
0.061	ENB PHY Txed	6	1	0	4	0	0	UL_UCI
0.065	ENB PHY Txed	6	5	0	2	0	0	SIB1
0.065	ENB PHY Txed	6	5	0	4	0	0	SIB1
0.068	ENB PHY Txed	6	8	0	4	0	0	UL_UCI
0.07	ENB PHY Txed	7	0	0	2	0	0	MIB
0.07	ENB PHY Txed	7	0	0	4	0	0	MIB
0.075	ENB PHY Txed	7	5	0	2	0	0	SIB1
0.075	ENB PHY Txed	7	5	0	4	0	0	SIB1
0.079	ENB PHY Txed	7	9	0	4	0	0	UL_UCI
0.08	ENB PHY Txed	8	0	0	2	0	0	MIB
0.08	ENB PHY Txed	8	0	0	4	0	0	MIB
0.085	ENB PHY Txed	8	5	0	2	0	0	SIB1
0.085	ENB PHY Txed	8	5	0	4	0	0	SIB1
0.09	ENB PHY Txed	9	0	0	2	0	0	MIB
0.09	ENB PHY Txed	9	0	0	4	0	0	MIB
0.095	ENB PHY Txed	9	5	0	2	0	0	SIB1
0.095	ENB PHY Txed	9	5	0	2	0	0	UL_UCI
0.095	ENB PHY Txed	9	5	0	4	0	0	SIB1
0.097	ENB PHY Txed	9	7	0	2	0	0	UL_UCI
0.1	ENB PHY Txed	10	0	0	2	0	0	MIB
0.1	ENB PHY Txed	10	0	0	4	0	0	MIB
0.105	ENB PHY Txed	10	5	0	2	0	0	SIB1
0.105	ENB PHY Txed	10	5	0	4	0	0	SIB1
0.11	ENB PHY Txed	11	0	0	2	0	0	MIB
0.11	ENB PHY Txed	11	0	0	4	0	0	MIB
0.112	ENB PHY Txed	11	2	0	2	0	0	UL_UCI
0.115	ENB PHY Txed	11	5	0	2	0	0	SIB1
0.115	ENB PHY Txed	11	5	0	4	0	0	SIB1
0.12	ENB PHY Txed	12	0	0	2	0	0	MIB
0.12	ENB PHY Txed	12	0	0	4	0	0	MIB
0.125	ENB PHY Txed	12	5	0	2	0	0	SIB1
0.125	ENB PHY Txed	12	5	0	4	0	0	SIB1
0.128	ENB PHY Txed	12	8	0	4	0	0	UL_UCI
0.13	ENB PHY Txed	13	0	0	2	0	0	MIB
0.13	ENB PHY Txed	13	0	0	4	0	0	MIB
0.131	ENB PHY Txed	13	1	0	2	0	0	UL_UCI
0.131	ENB PHY Txed	13	1	0	4	0	0	UL_UCI
0.135	ENB PHY Txed	13	5	0	2	0	0	SIB1
0.135	ENB PHY Txed	13	5	0	4	0	0	SIB1
0.139	ENB PHY Txed	13	9	0	2	0	0	UL_UCI
0.14	ENB PHY Txed	14	0	0	2	0	0	MIB
0.14	ENB PHY Txed	14	0	0	4	0	0	MIB
0.141	ENB PHY Txed	14	1	0	4	0	0	UL_UCI
0.145	ENB PHY Txed	14	5	0	2	0	0	SIB1
0.145	ENB PHY Txed	14	5	0	4	0	0	SIB1
0.148	ENB PHY Txed	14	8	0	4	0	0	UL_UCI
0.15	ENB PHY Txed	15	0	0	2	0	0	MIB
0.15	ENB PHY Txed	15	0	0	4	0	0	MIB
0.155	ENB PHY Txed	15	5	0	2	0	0	SIB1
0.155	ENB PHY Txed	15	5	0	4	0	0	SIB1
0.159	ENB PHY Txed	15	9	0	4	0	0	UL_UCI
0.16	ENB PHY Txed	16	0	0	2	0	0	MIB
0.16	ENB PHY Txed	16	0	0	4	0	0	MIB
0.165	ENB PHY Txed	16	5	0	2	0	0	SIB1
0.165	ENB PHY Txed	16	5	0	4	0	0	SIB1
0.17	ENB PHY Txed	17	0	0	2	0	0	MIB
0.17	ENB PHY Txed	17	0	0	4	0	0	MIB
0.175	ENB PHY Txed	17	5	0	2	0	0	UL_UCI
0.175	ENB PHY Txed	17	5	0	2	0	0	SIB1
0.175	ENB PHY Txed	17	5	0	4	0	0	SIB1
0.177	ENB PHY Txed	17	7	0	2	0	0	UL_UCI
0.18	ENB PHY Txed	18	0	0	2	0	0	MIB
0.18	ENB PHY Txed	18	0	0	4	0	0	MIB
0.185	ENB PHY Txed	18	5	0	2	0	0	SIB1
0.185	ENB PHY Txed	18	5	0	4	0	0	SIB1
0.19	ENB PHY Txed	19	0	0	2	0	0	MIB
0.19	ENB PHY Txed	19	0	0	4	0	0	MIB
0.192	ENB PHY Txed	19	2	0	2	0	0	UL_UCI
0.195	ENB PHY Txed	19	5	0	2	0	0	SIB1
0.195	ENB PHY Txed	19	5	0	4	0	0	SIB1
0.2	ENB PHY Txed	20	0	0	2	0	0	MIB
0.2	ENB PHY Txed	20	0	0	4	0	0	MIB
0.205	ENB PHY Txed	20	5	0	2	0	0	SIB1
0.205	ENB PHY Txed	20	5	0	4	0	0	SIB1
0.208	ENB PHY Txed	20	8	0	4	0	0	UL_UCI
0.21	ENB PHY Txed	21	0	0	2	0	0	MIB
0.21	ENB PHY Txed	21	0	0	4	0	0	MIB
0.211	ENB PHY Txed	21	1	0	2	0	0	UL_UCI
0.211	ENB PHY Txed	21	1	0	4	0	0	UL_UCI
0.215	ENB PHY Txed	21	5	0	2	0	0	SIB1
0.215	ENB PHY Txed	21	5	0	4	0	0	SIB1
0.219	ENB PHY Txed	21	9	0	2	0	0	UL_UCI
0.22	ENB PHY Txed	22	0	0	2	0	0	MIB
0.22	ENB PHY Txed	22	0	0	4	0	0	MIB
0.221	ENB PHY Txed	22	1	0	4	0	0	UL_UCI
0.225	ENB PHY Txed	22	5	0	2	0	0	SIB1
0.225	ENB PHY Txed	22	5	0	4	0	0	SIB1
0.228	ENB PHY Txed	22	8	0	4	0	0	UL_UCI
0.23	ENB PHY Txed	23	0	0	2	0	0	MIB
0.23	ENB PHY Txed	23	0	0	4	0	0	MIB
0.235	ENB PHY Txed	23	5	0	2	0	0	SIB1
0.235	ENB PHY Txed	23	5	0	4	0	0	SIB1
0.239	ENB PHY Txed	23	9	0	4	0	0	UL_UCI
0.24	ENB PHY Txed	24	0	0	2	0	0	MIB
0.24	ENB PHY Txed	24	0	0	4	0	0	MIB
0.245	ENB PHY Txed	24	5	0	2	0	0	SIB1
0.245	ENB PHY Txed	24	5	0	4	0	0	SIB1
0.25	ENB PHY Txed	25	0	0	2	0	0	MIB
0.25	ENB PHY Txed	25	0	0	4	0	0	MIB
0.255	ENB PHY Txed	25	5	0	2	0	0	UL_UCI
0.255	ENB PHY Txed	25	5	0	2	0	0	SIB1
0.255	ENB PHY Txed	25	5	0	4	0	0	SIB1
0.257	ENB PHY Txed	25	7	0	2	0	0	UL_UCI
0.26	ENB PHY Txed	26	0	0	2	0	0	MIB
0.26	ENB PHY Txed	26	0	0	4	0	0	MIB
0.265	ENB PHY Txed	26	5	0	2	0	0	SIB1
0.265	ENB PHY Txed	26	5	0	4	0	0	SIB1
0.27	ENB PHY Txed	27	0	0	2	0	0	MIB
0.27	ENB PHY Txed	27	0	0	4	0	0	MIB
0.272	ENB PHY Txed	27	2	0	2	0	0	UL_UCI
0.275	ENB PHY Txed	27	5	0	2	0	0	SIB1
0.275	ENB PHY Txed	27	5	0	4	0	0	SIB1
0.28	ENB PHY Txed	28	0	0	2	0	0	MIB
0.28	ENB PHY Txed	28	0	0	4	0	0	MIB
0.285	ENB PHY Txed	28	5	0	2	0	0	SIB1
0.285	ENB PHY Txed	28	5	0	4	0	0	SIB1
0.288	ENB PHY Txed	28	8	0	4	0	0	UL_UCI
0.29	ENB PHY Txed	29	0	0	2	0	0	MIB
0.29	ENB PHY Txed	29	0	0	4	0	0	MIB
0.291	ENB PHY Txed	29	1	0	2	0	0	UL_UCI
0.291	ENB PHY Txed	29	1	0	4	0	0	UL_UCI
0.295	ENB PHY Txed	29	5	0	2	0	0	SIB1
0.295	ENB PHY Txed	29	5	0	4	0	0	SIB1
0.299	ENB PHY Txed	29	9	0	2	0	0	UL_UCI
0.3	ENB PHY Txed	30	0	0	2	0	0	MIB
0.3	ENB PHY Txed	30	0	0	4	0	0	MIB
0.301	ENB PHY Txed	30	1	0	4	0	0	UL_UCI
0.305	ENB PHY Txed	30	5	0	2	0	0	SIB1
0.305	ENB PHY Txed	30	5	0	4	0	0	SIB1
0.308	ENB PHY Txed	30	8	0	4	0	0	UL_UCI
0.31	ENB PHY Txed	31	0	0	2	0	0	MIB
0.31	ENB PHY Txed	31	0	0	4	0	0	MIB
0.315	ENB PHY Txed	31	5	0	2	0	0	SIB1
0.315	ENB PHY Txed	31	5	0	4	0	0	SIB1
0.319	ENB PHY Txed	31	9	0	4	0	0	UL_UCI
0.32	ENB PHY Txed	32	0	0	2	0	0	MIB
0.32	ENB PHY Txed	32	0	0	4	0	0	MIB
0.325	ENB PHY Txed	32	5	0	2	0	0	SIB1
0.325	ENB PHY Txed	32	5	0	4	0	0	SIB1
0.33	ENB PHY Txed	33	0	0	2	0	0	MIB
0.33	ENB PHY Txed	33	0	0	4	0	0	MIB
0.335	ENB PHY Txed	33	5	0	2	0	0	UL_UCI
0.335	ENB PHY Txed	33	5	0	2	0	0	SIB1
0.335	ENB PHY Txed	33	5	0	4	0	0	SIB1
0.337	ENB PHY Txed	33	7	0	2	0	0	UL_UCI
0.34	ENB PHY Txed	34	0	0	2	0	0	MIB
0.34	ENB PHY Txed	34	0	0	4	0	0	MIB
0.345	ENB PHY Txed	34	5	0	2	0	0	SIB1
0.345	ENB PHY Txed	34	5	0	4	0	0	SIB1
0.35	ENB PHY Txed	35	0	0	2	0	0	MIB
0.35	ENB PHY Txed	35	0	0	4	0	0	MIB
0.352	ENB PHY Txed	35	2	0	2	0	0	UL_UCI
0.355	ENB PHY Txed	35	5	0	2	0	0	SIB1
0.355	ENB PHY Txed	35	5	0	4	0	0	SIB1
0.36	ENB PHY Txed	36	0	0	2	0	0	MIB
0.36	ENB PHY Txed	36	0	0	4	0	0	MIB
0.365	ENB PHY Txed	36	5	0	2	0	0	SIB1
0.365	ENB PHY Txed	36	5	0	4	0	0	SIB1
0.368	ENB PHY Txed	36	8	0	4	0	0	UL_UCI
0.37	ENB PHY Txed	37	0	0	2	0	0	MIB
0.37	ENB PHY Txed	37	0	0	4	0	0	MIB
0.371	ENB PHY Txed	37	1	0	2	0	0	UL_UCI
0.371	ENB PHY Txed	37	1	0	4	0	0	UL_UCI
0.375	ENB PHY Txed	37	5	0	2	0	0	SIB1
0.375	ENB PHY Txed	37	5	0	4	0	0	SIB1
0.379	ENB PHY Txed	37	9	0	2	0	0	UL_UCI
0.38	ENB PHY Txed	38	0	0	2	0	0	MIB
0.38	ENB PHY Txed	38	0	0	4	0	0	MIB
0.381	ENB PHY Txed	38	1	0	4	0	0	UL_UCI
0.385	ENB PHY Txed	38	5	0	2	0	0	SIB1
0.385	ENB PHY Txed	38	5	0	4	0	0	SIB1
0.388	ENB PHY Txed	38	8	0	4	0	0	UL_UCI
0.39	ENB PHY Txed	39	0	0	2	0	0	MIB
0.39	ENB PHY Txed	39	0	0	4	0	0	MIB
0.395	ENB PHY Txed	39	5	0	2	0	0	SIB1
0.395	ENB PHY Txed	39	5	0	4	0	0	SIB1
0.399	ENB PHY Txed	39	9	0	4	0	0	UL_UCI
0.4	ENB PHY Txed	40	0	0	2	0	0	MIB
0.4	ENB PHY Txed	40	0	0	4	0	0	MIB
0.405	ENB PHY Txed	40	5	0	2	0	0	SIB1
0.405	ENB PHY Txed	40	5	0	4	0	0	SIB1
0.41	ENB PHY Txed	41	0	0	2	0	0	MIB
0.41	ENB PHY Txed	41	0	0	4	0	0	MIB
0.415	ENB PHY Txed	41	5	0	2	0	0	SIB1
0.415	ENB PHY Txed	41	5	0	2	0	0	UL_UCI
0.415	ENB PHY Txed	41	5	0	4	0	0	SIB1
0.417	ENB PHY Txed	41	7	0	2	0	0	UL_UCI
0.42	ENB PHY Txed	42	0	0	2	0	0	MIB
0.42	ENB PHY Txed	42	0	0	4	0	0	MIB
0.425	ENB PHY Txed	42	5	0	2	0	0	SIB1
0.425	ENB PHY Txed	42	5	0	4	0	0	SIB1
0.43	ENB PHY Txed	43	0	0	2	0	0	MIB
0.43	ENB PHY Txed	43	0	0	4	0	0	MIB
0.432	ENB PHY Txed	43	2	0	2	0	0	UL_UCI
0.435	ENB PHY Txed	43	5	0	2	0	0	SIB1
0.435	ENB PHY Txed	43	5	0	4	0	0	SIB1
0.44	ENB PHY Txed	44	0	0	2	0	0	MIB
0.44	ENB PHY Txed	44	0	0	4	0	0	MIB
0.445	ENB PHY Txed	44	5	0	2	0	0	SIB1
0.445	ENB PHY Txed	44	5	0	4	0	0	SIB1
0.448	ENB PHY Txed	44	8	0	4	0	0	UL_UCI
0.45	ENB PHY Txed	45	0	0	2	0	0	MIB
0.45	ENB PHY Txed	45	0	0	4	0	0	MIB
0.451	ENB PHY Txed	45	1	0	2	0	0	UL_UCI
0.451	ENB PHY Txed	45	1	0	4	0	0	UL_UCI
0.455	ENB PHY Txed	45	5	0	2	0	0	SIB1
0.455	ENB PHY Txed	45	5	0	4	0	0	SIB1
0.459	ENB PHY Txed	45	9	0	2	0	0	UL_UCI
0.46	ENB PHY Txed	46	0	0	2	0	0	MIB
0.46	ENB PHY Txed	46	0	0	4	0	0	MIB
0.461	ENB PHY Txed	46	1	0	4	0	0	UL_UCI
0.465	ENB PHY Txed	46	5	0	2	0	0	SIB1
0.465	ENB PHY Txed	46	5	0	4	0	0	SIB1
0.468	ENB PHY Txed	46	8	0	4	0	0	UL_UCI
0.47	ENB PHY Txed	47	0	0	2	0	0	MIB
0.47	ENB PHY Txed	47	0	0	4	0	0	MIB
0.475	ENB PHY Txed	47	5	0	2	0	0	SIB1
0.475	ENB PHY Txed	47	5	0	4	0	0	SIB1
0.479	ENB PHY Txed	47	9	0	4	0	0	UL_UCI
0.48	ENB PHY Txed	48	0	0	2	0	0	MIB
0.48	ENB PHY Txed	48	0	0	4	0	0	MIB
0.485	ENB PHY Txed	48	5	0	2	0	0	SIB1
0.485	ENB PHY Txed	48	5	0	4	0	0	SIB1
0.49	ENB PHY Txed	49	0	0	2	0	0	MIB
0.49	ENB PHY Txed	49	0	0	4	0	0	MIB
0.495	ENB PHY Txed	49	5	0	2	0	0	SIB1
0.495	ENB PHY Txed	49	5	0	2	0	0	UL_UCI
0.495	ENB PHY Txed	49	5	0	4	0	0	SIB1
0.497	ENB PHY Txed	49	7	0	2	0	0	UL_UCI
0.5	ENB PHY Txed	50	0	0	2	0	0	MIB
0.5	ENB PHY Txed	50	0	0	4	0	0	MIB
0.505	ENB PHY Txed	50	5	0	2	0	0	SIB1
0.505	ENB PHY Txed	50	5	0	4	0	0	SIB1
0.51	ENB PHY Txed	51	0	0	2	0	0	MIB
0.51	ENB PHY Txed	51	0	0	4	0	0	MIB
0.512	ENB PHY Txed	51	2	0	2	0	0	UL_UCI
0.515	ENB PHY Txed	51	5	0	2	0	0	SIB1
0.515	ENB PHY Txed	51	5	0	4	0	0	SIB1
0.52	ENB PHY Txed	52	0	0	2	0	0	MIB
0.52	ENB PHY Txed	52	0	0	4	0	0	MIB
0.525	ENB PHY Txed	52	5	0	2	0	0	SIB1
0.525	ENB PHY Txed	52	5	0	4	0	0	SIB1
0.528	ENB PHY Txed	52	8	0	4	0	0	UL_UCI
0.53	ENB PHY Txed	53	0	0	2	0	0	MIB
0.53	ENB PHY Txed	53	0	0	4	0	0	MIB
0.531	ENB PHY Txed	53	1	0	2	0	0	UL_UCI
0.531	ENB PHY Txed	53	1	0	4	0	0	UL_UCI
0.535	ENB PHY Txed	53	5	0	2	0	0	SIB1
0.535	ENB PHY Txed	53	5	0	4	0	0	SIB1
0.539	ENB PHY Txed	53	9	0	2	0	0	UL_UCI
0.54	ENB PHY Txed	54	0	0	2	0	0	MIB
0.54	ENB PHY Txed	54	0	0	4	0	0	MIB
0.541	ENB PHY Txed	54	1	0	4	0	0	UL_UCI
0.545	ENB PHY Txed	54	5	0	2	0	0	SIB1
0.545	ENB PHY Txed	54	5	0	4	0	0	SIB1
0.548	ENB PHY Txed	54	8	0	4	0	0	UL_UCI
0.55	ENB PHY Txed	55	0	0	2	0	0	MIB
0.55	ENB PHY Txed	55	0	0	4	0	0	MIB
0.555	ENB PHY Txed	55	5	0	2	0	0	SIB1
0.555	ENB PHY Txed	55	5	0	4	0	0	SIB1
0.559	ENB PHY Txed	55	9	0	4	0	0	UL_UCI
0.56	ENB PHY Txed	56	0	0	2	0	0	MIB
0.56	ENB PHY Txed	56	0	0	4	0	0	MIB
0.565	ENB PHY Txed	56	5	0	2	0	0	SIB1
0.565	ENB PHY Txed	56	5	0	4	0	0	SIB1
0.57	ENB PHY Txed	57	0	0	2	0	0	MIB
0.57	ENB PHY Txed	57	0	0	4	0	0	MIB
0.575	ENB PHY Txed	57	5	0	2	0	0	UL_UCI
0.575	ENB PHY Txed	57	5	0	2	0	0	SIB1
0.575	ENB PHY Txed	57	5	0	4	0	0	SIB1
0.577	ENB PHY Txed	57	7	0	2	0	0	UL_UCI
0.58	ENB PHY Txed	58	0	0	2	0	0	MIB
0.58	ENB PHY Txed	58	0	0	4	0	0	MIB
0.585	ENB PHY Txed	58	5	0	2	0	0	SIB1
0.585	ENB PHY Txed	58	5	0	4	0	0	SIB1
0.59	ENB PHY Txed	59	0	0	2	0	0	MIB
0.59	ENB PHY Txed	59	0	0	4	0	0	MIB
0.592	ENB PHY Txed	59	2	0	2	0	0	UL_UCI
0.595	ENB PHY Txed	59	5	0	2	0	0	SIB1
0.595	ENB PHY Txed	59	5	0	4	0	0	SIB1
0.6	ENB PHY Txed	60	0	0	2	0	0	MIB
0.6	ENB PHY Txed	60	0	0	4	0	0	MIB
0.605	ENB PHY Txed	60	5	0	2	0	0	SIB1
0.605	ENB PHY Txed	60	5	0	4	0	0	SIB1
0.608	ENB PHY Txed	60	8	0	4	0	0	UL_UCI
0.61	ENB PHY Txed	61	0	0	2	0	0	MIB
0.61	ENB PHY Txed	61	0	0	4	0	0	MIB
0.611	ENB PHY Txed	61	1	0	2	0	0	UL_UCI
0.611	ENB PHY Txed	61	1	0	4	0	0	UL_UCI
0.615	ENB PHY Txed	61	5	0	2	0	0	SIB1
0.615	ENB PHY Txed	61	5	0	4	0	0	SIB1
0.619	ENB PHY Txed	61	9	0	2	0	0	UL_UCI
0.62	ENB PHY Txed	62	0	0	2	0	0	MIB
0.62	ENB PHY Txed	62	0	0	4	0	0	MIB
0.621	ENB PHY Txed	62	1	0	4	0	0	UL_UCI
0.625	ENB PHY Txed	62	5	0	2	0	0	SIB1
0.625	ENB PHY Txed	62	5	0	4	0	0	SIB1
0.628	ENB PHY Txed	62	8	0	4	0	0	UL_UCI
0.63	ENB PHY Txed	63	0	0	2	0	0	MIB
0.63	ENB PHY Txed	63	0	0	4	0	0	MIB
0.635	ENB PHY Txed	63	5	0	2	0	0	SIB1
0.635	ENB PHY Txed	63	5	0	4	0	0	SIB1
0.639	ENB PHY Txed	63	9	0	4	0	0	UL_UCI
0.64	ENB PHY Txed	64	0	0	2	0	0	MIB
0.64	ENB PHY Txed	64	0	0	4	0	0	MIB
0.645	ENB PHY Txed	64	5	0	2	0	0	SIB1
0.645	ENB PHY Txed	64	5	0	4	0	0	SIB1
0.65	ENB PHY Txed	65	0	0	2	0	0	MIB
0.65	ENB PHY Txed	65	0	0	4	0	0	MIB
0.655	ENB PHY Txed	65	5	0	2	0	0	SIB1
0.655	ENB PHY Txed	65	5	0	2	0	0	UL_UCI
0.655	ENB PHY Txed	65	5	0	4	0	0	SIB1
0.657	ENB PHY Txed	65	7	0	2	0	0	UL_UCI
0.66	ENB PHY Txed	66	0	0	2	0	0	MIB
0.66	ENB PHY Txed	66	0	0	4	0	0	MIB
0.665	ENB PHY Txed	66	5	0	2	0	0	SIB1
0.665	ENB PHY Txed	66	5	0	4	0	0	SIB1
0.67	ENB PHY Txed	67	0	0	2	0	0	MIB
0.67	ENB PHY Txed	67	0	0	4	0	0	MIB
0.672	ENB PHY Txed	67	2	0	2	0	0	UL_UCI
0.675	ENB PHY Txed	67	5	0	2	0	0	SIB1
0.675	ENB PHY Txed	67	5	0	4	0	0	SIB1
0.68	ENB PHY Txed	68	0	0	2	0	0	MIB
0.68	ENB PHY Txed	68	0	0	4	0	0	MIB
0.685	ENB PHY Txed	68	5	0	2	0	0	SIB1
0.685	ENB PHY Txed	68	5	0	4	0	0	SIB1
0.688	ENB PHY Txed	68	8	0	4	0	0	UL_UCI
0.69	ENB PHY Txed	69	0	0	2	0	0	MIB
0.69	ENB PHY Txed	69	0	0	4	0	0	MIB
0.691	ENB PHY Txed	69	1	0	2	0	0	UL_UCI
0.691	ENB PHY Txed	69	1	0	4	0	0	UL_UCI
0.695	ENB PHY Txed	69	5	0	2	0	0	SIB1
0.695	ENB PHY Txed	69	5	0	4	0	0	SIB1
0.699	ENB PHY Txed	69	9	0	2	0	0	UL_UCI
0.7	ENB PHY Txed	70	0	0	2	0	0	MIB
0.7	ENB PHY Txed	70	0	0	4	0	0	MIB
0.701	ENB PHY Txed	70	1	0	4	0	0	UL_UCI
0.705	ENB PHY Txed	70	5	0	2	0	0	SIB1
0.705	ENB PHY Txed	70	5	0	4	0	0	SIB1
0.708	ENB PHY Txed	70	8	0	4	0	0	UL_UCI
0.71	ENB PHY Txed	71	0	0	2	0	0	MIB
0.71	ENB PHY Txed	71	0	0	4	0	0	MIB
0.715	ENB PHY Txed	71	5	0	2	0	0	SIB1
0.715	ENB PHY Txed	71	5	0	4	0	0	SIB1
0.719	ENB PHY Txed	71	9	0	4	0	0	UL_UCI
0.72	ENB PHY Txed	72	0	0	2	0	0	MIB
0.72	ENB PHY Txed	72	0	0	4	0	0	MIB
0.725	ENB PHY Txed	72	5	0	2	0	0	SIB1
0.725	ENB PHY Txed	72	5	0	4	0	0	SIB1
0.73	ENB PHY Txed	73	0	0	2	0	0	MIB
0.73	ENB PHY Txed	73	0	0	4	0	0	MIB
0.735	ENB PHY Txed	73	5	0	2	0	0	SIB1
0.735	ENB PHY Txed	73	5	0	2	0	0	UL_UCI
0.735	ENB PHY Txed	73	5	0	4	0	0	SIB1
0.737	ENB PHY Txed	73	7	0	2	0	0	UL_UCI
0.74	ENB PHY Txed	74	0	0	2	0	0	MIB
0.74	ENB PHY Txed	74	0	0	4	0	0	MIB
0.745	ENB PHY Txed	74	5	0	2	0	0	SIB1
0.745	ENB PHY Txed	74	5	0	4	0	0	SIB1
0.75	ENB PHY Txed	75	0	0	2	0	0	MIB
0.75	ENB PHY Txed	75	0	0	4	0	0	MIB
0.752	ENB PHY Txed	75	2	0	2	0	0	UL_UCI
0.755	ENB PHY Txed	75	5	0	2	0	0	SIB1
0.755	ENB PHY Txed	75	5	0	4	0	0	SIB1
0.76	ENB PHY Txed	76	0	0	2	0	0	MIB
0.76	ENB PHY Txed	76	0	0	4	0	0	MIB
0.765	ENB PHY Txed	76	5	0	2	0	0	SIB1
0.765	ENB PHY Txed	76	5	0	4	0	0	SIB1
0.768	ENB PHY Txed	76	8	0	4	0	0	UL_UCI
0.77	ENB PHY Txed	77	0	0	2	0	0	MIB
0.77	ENB PHY Txed	77	0	0	4	0	0	MIB
0.771	ENB PHY Txed	77	1	0	2	0	0	UL_UCI
0.771	ENB PHY Txed	77	1	0	4	0	0	UL_UCI
0.775	ENB PHY Txed	77	5	0	2	0	0	SIB1
0.775	ENB PHY Txed	77	5	0	4	0	0	SIB1
0.779	ENB PHY Txed	77	9	0	2	0	0	UL_UCI
0.78	ENB PHY Txed	78	0	0	2	0	0	MIB
0.78	ENB PHY Txed	78	0	0	4	0	0	MIB
0.781	ENB PHY Txed	78	1	0	4	0	0	UL_UCI
0.785	ENB PHY Txed	78	5	0	2	0	0	SIB1
0.785	ENB PHY Txed	78	5	0	4	0	0	SIB1
0.788	ENB PHY Txed	78	8	0	4	0	0	UL_UCI
0.79	ENB PHY Txed	79	0	0	2	0	0	MIB
0.79	ENB PHY Txed	79	0	0	4	0	0	MIB
0.795	ENB PHY Txed	79	5	0	2	0	0	SIB1
0.795	ENB PHY Txed	79	5	0	4	0	0	SIB1
0.799	ENB PHY Txed	79	9	0	4	0	0	UL_UCI
0.8	ENB PHY Txed	80	0	0	2	0	0	MIB
0.8	ENB PHY Txed	80	0	0	4	0	0	MIB
0.805	ENB PHY Txed	80	5	0	2	0	0	SIB1
0.805	ENB PHY Txed	80	5	0	4	0	0	SIB1
0.81	ENB PHY Txed	81	0	0	2	0	0	MIB
0.81	ENB PHY Txed	81	0	0	4	0	0	MIB
0.815	ENB PHY Txed	81	5	0	2	0	0	SIB1
0.815	ENB PHY Txed	81	5	0	2	0	0	UL_UCI
0.815	ENB PHY Txed	81	5	0	4	0	0	SIB1
0.817	ENB PHY Txed	81	7	0	2	0	0	UL_UCI
0.82	ENB PHY Txed	82	0	0	2	0	0	MIB
0.82	ENB PHY Txed	82	0	0	4	0	0	MIB
0.825	ENB PHY Txed	82	5	0	2	0	0	SIB1
0.825	ENB PHY Txed	82	5	0	4	0	0	SIB1
0.83	ENB PHY Txed	83	0	0	2	0	0	MIB
0.83	ENB PHY Txed	83	0	0	4	0	0	MIB
0.832	ENB PHY Txed	83	2	0	2	0	0	UL_UCI
0.835	ENB PHY Txed	83	5	0	2	0	0	SIB1
0.835	ENB PHY Txed	83	5	0	4	0	0	SIB1
0.84	ENB PHY Txed	84	0	0	2	0	0	MIB
0.84	ENB PHY Txed	84	0	0	4	0	0	MIB
0.845	ENB PHY Txed	84	5	0	2	0	0	SIB1
0.845	ENB PHY Txed	84	5	0	4	0	0	SIB1
0.848	ENB PHY Txed	84	8	0	4	0	0	UL_UCI
0.85	ENB PHY Txed	85	0	0	2	0	0	MIB
0.85	ENB PHY Txed	85	0	0	4	0	0	MIB
0.851	ENB PHY Txed	85	1	0	2	0	0	UL_UCI
0.851	ENB PHY Txed	85	1	0	4	0	0	UL_UCI
0.855	ENB PHY Txed	85	5	0	2	0	0	SIB1
